ID,game_ID,half,start_time,end_time,player_ID,team_ID,action,pos_x,pos_y
RAW-20190413CHINC-0,20190413CHINC,1,0:14,0:34,254,NC,Passes accurate,52.9,33.6
RAW-20190413CHINC-1,20190413CHINC,1,0:14,0:34,254,NC,Positional attacks,52.9,33.6
RAW-20190413CHINC-2,20190413CHINC,1,0:16,0:36,42,NC,Positional attacks,35.7,35.8
RAW-20190413CHINC-3,20190413CHINC,1,0:16,0:36,42,NC,Passes (inaccurate),35.7,35.8
RAW-20190413CHINC-4,20190413CHINC,1,0:20,0:40,163,CHI,Positional attacks,30.6,26.4
RAW-20190413CHINC-5,20190413CHINC,1,0:20,0:40,163,CHI,Passes accurate,30.6,26.4
RAW-20190413CHINC-6,20190413CHINC,1,0:20,0:40,163,CHI,Positional attacks,30.6,26.4
RAW-20190413CHINC-7,20190413CHINC,1,0:20,0:40,163,CHI,Picking-ups,30.6,26.4
RAW-20190413CHINC-8,20190413CHINC,1,0:22,0:42,254,NC,Positional attacks,58.7,47.5
RAW-20190413CHINC-9,20190413CHINC,1,0:22,0:42,254,NC,Positional attacks,58.7,47.5
RAW-20190413CHINC-10,20190413CHINC,1,0:22,0:42,34,CHI,Air challenges (lost),46.3,20.5
RAW-20190413CHINC-11,20190413CHINC,1,0:22,0:42,254,NC,Passes accurate,58.7,47.5
RAW-20190413CHINC-12,20190413CHINC,1,0:22,0:42,254,NC,Air challenges (won),58.7,47.5
RAW-20190413CHINC-13,20190413CHINC,1,0:22,0:42,254,NC,Challenges (won),58.7,47.5
RAW-20190413CHINC-14,20190413CHINC,1,0:22,0:42,34,CHI,Challenges (lost),46.3,20.5
RAW-20190413CHINC-15,20190413CHINC,1,0:23,0:43,169,NC,Positional attacks,63.9,49.2
RAW-20190413CHINC-17,20190413CHINC,1,0:24,0:44,169,NC,Lost balls (in opp. half),49.0,37.6
RAW-20190413CHINC-18,20190413CHINC,1,0:24,0:44,169,NC,Passes (inaccurate),57.1,46.0
RAW-20190413CHINC-19,20190413CHINC,1,0:24,0:44,169,NC,Lost balls,49.0,37.6
RAW-20190413CHINC-20,20190413CHINC,1,0:24,0:44,169,NC,Positional attacks,57.1,46.0
RAW-20190413CHINC-21,20190413CHINC,1,0:26,0:46,117,CHI,Picking-ups (in opp. half),56.0,30.4
RAW-20190413CHINC-22,20190413CHINC,1,0:26,0:46,117,CHI,Picking-ups,56.0,30.4
RAW-20190413CHINC-23,20190413CHINC,1,0:26,0:46,117,CHI,Positional attacks,56.0,30.4
RAW-20190413CHINC-24,20190413CHINC,1,0:27,0:47,117,CHI,Passes accurate,54.1,28.9
RAW-20190413CHINC-25,20190413CHINC,1,0:27,0:47,117,CHI,Counter-attacks,54.1,28.9
RAW-20190413CHINC-26,20190413CHINC,1,0:28,0:48,161,CHI,Lost balls,84.3,30.5
RAW-20190413CHINC-27,20190413CHINC,1,0:28,0:48,161,CHI,Counter-attacks,62.3,26.1
RAW-20190413CHINC-28,20190413CHINC,1,0:28,0:48,161,CHI,Passes (inaccurate),62.3,26.1
RAW-20190413CHINC-29,20190413CHINC,1,0:31,0:51,64,NC,Interceptions,20.7,37.5
RAW-20190413CHINC-30,20190413CHINC,1,0:31,0:51,64,NC,Counter-attacks,20.7,37.5
RAW-20190413CHINC-31,20190413CHINC,1,0:31,0:51,64,NC,Passes accurate,20.7,37.5
RAW-20190413CHINC-32,20190413CHINC,1,0:36,0:56,125,NC,Passes accurate,15.0,33.4
RAW-20190413CHINC-33,20190413CHINC,1,0:40,1:00,92,NC,Passes accurate,21.7,62.9
RAW-20190413CHINC-34,20190413CHINC,1,0:46,1:06,64,NC,Passes accurate,20.2,49.3
RAW-20190413CHINC-35,20190413CHINC,1,0:52,1:12,42,NC,Passes accurate,27.2,18.9
RAW-20190413CHINC-36,20190413CHINC,1,0:56,1:16,64,NC,Passes accurate,28.7,48.1
RAW-20190413CHINC-37,20190413CHINC,1,0:59,1:19,92,NC,Lost balls,74.0,55.7
RAW-20190413CHINC-38,20190413CHINC,1,0:59,1:19,92,NC,Passes (inaccurate),38.2,59.0
RAW-20190413CHINC-39,20190413CHINC,1,1:02,1:22,80,CHI,Picking-ups,31.0,12.3
RAW-20190413CHINC-40,20190413CHINC,1,1:02,1:22,80,CHI,Passes accurate,34.9,10.1
RAW-20190413CHINC-41,20190413CHINC,1,1:03,1:23,142,CHI,Passes accurate,45.7,8.4
RAW-20190413CHINC-42,20190413CHINC,1,1:04,1:24,65,CHI,Lost balls,90.7,33.2
RAW-20190413CHINC-43,20190413CHINC,1,1:04,1:24,65,CHI,Passes into the penalty box,45.2,16.3
RAW-20190413CHINC-44,20190413CHINC,1,1:04,1:24,65,CHI,Passes (inaccurate),45.2,16.3
RAW-20190413CHINC-45,20190413CHINC,1,1:10,1:30,125,NC,Picking-ups,14.3,34.8
RAW-20190413CHINC-46,20190413CHINC,1,1:10,1:30,125,NC,Passes accurate,14.7,33.4
RAW-20190413CHINC-47,20190413CHINC,1,1:17,1:37,42,NC,Passes (inaccurate),39.8,14.4
RAW-20190413CHINC-48,20190413CHINC,1,1:17,1:37,42,NC,Lost balls,67.1,9.7
RAW-20190413CHINC-49,20190413CHINC,1,1:19,1:39,45,CHI,Passes (inaccurate),37.9,58.3
RAW-20190413CHINC-50,20190413CHINC,1,1:19,1:39,45,CHI,Picking-ups,37.9,58.3
RAW-20190413CHINC-51,20190413CHINC,1,1:30,1:50,140,NC,Passes accurate,56.8,0.0
RAW-20190413CHINC-52,20190413CHINC,1,1:30,1:50,140,NC,Positional attacks,56.8,0.0
RAW-20190413CHINC-53,20190413CHINC,1,1:31,1:51,54,NC,Positional attacks,62.1,5.0
RAW-20190413CHINC-54,20190413CHINC,1,1:32,1:52,54,NC,Passes accurate,60.6,7.6
RAW-20190413CHINC-55,20190413CHINC,1,1:32,1:52,54,NC,Positional attacks,60.6,7.6
RAW-20190413CHINC-56,20190413CHINC,1,1:34,1:54,140,NC,Positional attacks,57.4,3.3
RAW-20190413CHINC-57,20190413CHINC,1,1:34,1:54,140,NC,Positional attacks,58.3,3.9
RAW-20190413CHINC-58,20190413CHINC,1,1:34,1:54,140,NC,Passes accurate,58.3,3.9
RAW-20190413CHINC-59,20190413CHINC,1,1:35,1:55,54,NC,Lost balls,64.4,8.0
RAW-20190413CHINC-60,20190413CHINC,1,1:35,1:55,54,NC,Challenges (lost),64.4,8.0
RAW-20190413CHINC-61,20190413CHINC,1,1:35,1:55,222,CHI,Challenges (won),40.6,60.0
RAW-20190413CHINC-62,20190413CHINC,1,1:35,1:55,222,CHI,Positional attacks,40.6,60.0
RAW-20190413CHINC-63,20190413CHINC,1,1:35,1:55,161,CHI,Picking-ups,44.8,61.5
RAW-20190413CHINC-64,20190413CHINC,1,1:36,1:56,161,CHI,Passes accurate,46.1,58.2
RAW-20190413CHINC-65,20190413CHINC,1,1:38,1:58,34,CHI,Lost balls,40.7,20.5
RAW-20190413CHINC-66,20190413CHINC,1,1:38,1:58,34,CHI,Lost balls (in opp. half),40.7,20.5
RAW-20190413CHINC-67,20190413CHINC,1,1:38,1:58,34,CHI,Passes (inaccurate),43.7,42.8
RAW-20190413CHINC-68,20190413CHINC,1,1:40,2:00,92,NC,Bad ball control,64.3,47.5
RAW-20190413CHINC-69,20190413CHINC,1,1:44,2:04,244,NC,Picking-ups (in opp. half),65.8,63.0
RAW-20190413CHINC-70,20190413CHINC,1,1:44,2:04,244,NC,Picking-ups,65.8,63.0
RAW-20190413CHINC-71,20190413CHINC,1,1:44,2:04,244,NC,Positional attacks,65.8,63.0
RAW-20190413CHINC-72,20190413CHINC,1,1:45,2:05,244,NC,Positional attacks,63.3,59.6
RAW-20190413CHINC-73,20190413CHINC,1,1:45,2:05,244,NC,Passes accurate,63.3,59.6
RAW-20190413CHINC-74,20190413CHINC,1,1:46,2:06,254,NC,Positional attacks,55.7,50.7
RAW-20190413CHINC-75,20190413CHINC,1,1:47,2:07,254,NC,Dribbling,58.9,51.6
RAW-20190413CHINC-76,20190413CHINC,1,1:47,2:07,254,NC,Positional attacks,58.9,51.6
RAW-20190413CHINC-77,20190413CHINC,1,1:49,2:09,254,NC,Positional attacks,68.6,59.8
RAW-20190413CHINC-78,20190413CHINC,1,1:49,2:09,254,NC,Passes accurate,68.6,59.8
RAW-20190413CHINC-79,20190413CHINC,1,1:49,2:09,92,NC,Positional attacks,75.5,57.6
RAW-20190413CHINC-80,20190413CHINC,1,1:50,2:10,92,NC,Positional attacks,73.0,53.8
RAW-20190413CHINC-81,20190413CHINC,1,1:50,2:10,92,NC,Passes accurate,73.0,53.8
RAW-20190413CHINC-82,20190413CHINC,1,1:51,2:11,244,NC,Positional attacks,65.6,56.1
RAW-20190413CHINC-83,20190413CHINC,1,1:53,2:13,244,NC,Passes accurate,61.4,53.1
RAW-20190413CHINC-84,20190413CHINC,1,1:53,2:13,244,NC,Positional attacks,61.4,53.1
RAW-20190413CHINC-85,20190413CHINC,1,1:57,2:17,140,NC,Positional attacks,69.4,5.4
RAW-20190413CHINC-86,20190413CHINC,1,1:58,2:18,140,NC,Dribbling,73.4,4.4
RAW-20190413CHINC-87,20190413CHINC,1,1:58,2:18,140,NC,Positional attacks,73.4,4.4
RAW-20190413CHINC-88,20190413CHINC,1,2:01,2:21,140,NC,Passes into the penalty box,91.1,8.0
RAW-20190413CHINC-89,20190413CHINC,1,2:01,2:21,140,NC,Passes accurate,91.1,8.0
RAW-20190413CHINC-90,20190413CHINC,1,2:01,2:21,140,NC,Positional attacks,91.1,8.0
RAW-20190413CHINC-91,20190413CHINC,1,2:01,2:21,140,NC,Crosses (accurate),91.1,8.0
RAW-20190413CHINC-92,20190413CHINC,1,2:01,2:21,140,NC,Positional attacks,91.1,8.0
RAW-20190413CHINC-93,20190413CHINC,1,2:02,2:22,146,NC,Challenges (lost),97.9,33.4
RAW-20190413CHINC-94,20190413CHINC,1,2:02,2:22,163,CHI,Air challenges (won),7.1,34.6
RAW-20190413CHINC-95,20190413CHINC,1,2:02,2:22,146,NC,Air challenges (lost),97.9,33.4
RAW-20190413CHINC-96,20190413CHINC,1,2:02,2:22,163,CHI,Positional attacks,7.1,34.6
RAW-20190413CHINC-97,20190413CHINC,1,2:02,2:22,163,CHI,Positional attacks,7.1,34.6
RAW-20190413CHINC-98,20190413CHINC,1,2:02,2:22,163,CHI,Challenges (won),7.1,34.6
RAW-20190413CHINC-99,20190413CHINC,1,2:33,2:53,42,NC,Passes accurate,105.0,68.0
RAW-20190413CHINC-100,20190413CHINC,1,2:33,2:53,42,NC,Corner attacks,105.0,68.0
RAW-20190413CHINC-101,20190413CHINC,1,2:34,2:54,169,NC,Corner attacks,94.9,61.9
RAW-20190413CHINC-102,20190413CHINC,1,2:34,2:54,169,NC,Corner attacks,92.4,60.8
RAW-20190413CHINC-103,20190413CHINC,1,2:34,2:54,169,NC,Passes accurate,92.4,60.8
RAW-20190413CHINC-104,20190413CHINC,1,2:37,2:57,92,NC,Corner attacks,76.9,48.4
RAW-20190413CHINC-105,20190413CHINC,1,2:38,2:58,92,NC,Corner attacks,77.2,47.7
RAW-20190413CHINC-106,20190413CHINC,1,2:38,2:58,92,NC,Passes (inaccurate),77.2,47.7
RAW-20190413CHINC-107,20190413CHINC,1,2:38,2:58,92,NC,Key passes (inaccurate),77.2,47.7
RAW-20190413CHINC-108,20190413CHINC,1,2:38,2:58,92,NC,Passes into the penalty box,77.2,47.7
RAW-20190413CHINC-109,20190413CHINC,1,2:38,2:58,146,NC,Corner attacks,99.8,34.1
RAW-20190413CHINC-110,20190413CHINC,1,2:40,3:00,160,CHI,Interceptions,7.2,35.1
RAW-20190413CHINC-111,20190413CHINC,1,2:40,3:00,160,CHI,Corner attacks,7.2,35.1
RAW-20190413CHINC-112,20190413CHINC,1,2:40,3:00,160,CHI,Corner attacks,7.2,35.1
RAW-20190413CHINC-113,20190413CHINC,1,2:40,3:00,160,CHI,Corner attacks,9.1,34.6
RAW-20190413CHINC-114,20190413CHINC,1,2:42,3:02,54,NC,Picking-ups,76.8,31.5
RAW-20190413CHINC-115,20190413CHINC,1,2:42,3:02,54,NC,Picking-ups (in opp. half),76.8,31.5
RAW-20190413CHINC-116,20190413CHINC,1,2:42,3:02,54,NC,Corner attacks,76.8,31.5
RAW-20190413CHINC-117,20190413CHINC,1,2:43,3:03,54,NC,Passes (inaccurate),77.4,33.6
RAW-20190413CHINC-118,20190413CHINC,1,2:43,3:03,54,NC,Corner attacks,77.4,33.6
RAW-20190413CHINC-119,20190413CHINC,1,2:45,3:05,34,CHI,Interceptions,16.9,22.7
RAW-20190413CHINC-120,20190413CHINC,1,2:45,3:05,34,CHI,Corner attacks,16.9,22.7
RAW-20190413CHINC-121,20190413CHINC,1,2:45,3:05,34,CHI,Passes accurate,16.9,22.7
RAW-20190413CHINC-122,20190413CHINC,1,2:45,3:05,34,CHI,Corner attacks,16.9,22.7
RAW-20190413CHINC-123,20190413CHINC,1,2:47,3:07,142,CHI,Passes accurate,23.2,26.3
RAW-20190413CHINC-124,20190413CHINC,1,2:47,3:07,142,CHI,Corner attacks,23.2,26.3
RAW-20190413CHINC-125,20190413CHINC,1,2:48,3:08,254,NC,Challenges (won),69.4,41.5
RAW-20190413CHINC-126,20190413CHINC,1,2:48,3:08,117,CHI,Challenges (lost),35.6,26.5
RAW-20190413CHINC-127,20190413CHINC,1,2:48,3:08,254,NC,Corner attacks,69.4,41.5
RAW-20190413CHINC-128,20190413CHINC,1,2:51,3:11,254,NC,Passes into the penalty box,74.6,42.7
RAW-20190413CHINC-129,20190413CHINC,1,2:51,3:11,254,NC,Passes accurate,74.6,42.7
RAW-20190413CHINC-130,20190413CHINC,1,2:51,3:11,254,NC,Corner attacks,74.6,42.7
RAW-20190413CHINC-131,20190413CHINC,1,2:53,3:13,45,CHI,Air challenges (lost),14.3,35.7
RAW-20190413CHINC-132,20190413CHINC,1,2:53,3:13,146,NC,Corner attacks,90.7,32.3
RAW-20190413CHINC-133,20190413CHINC,1,2:53,3:13,146,NC,Air challenges (won),90.7,32.3
RAW-20190413CHINC-134,20190413CHINC,1,2:53,3:13,146,NC,Passes accurate,90.7,32.3
RAW-20190413CHINC-135,20190413CHINC,1,2:53,3:13,146,NC,Extra attacking pass,90.7,32.3
RAW-20190413CHINC-136,20190413CHINC,1,2:53,3:13,146,NC,Corner attacks,90.7,32.3
RAW-20190413CHINC-137,20190413CHINC,1,2:53,3:13,146,NC,Passes into the penalty box,90.7,32.3
RAW-20190413CHINC-138,20190413CHINC,1,2:53,3:13,45,CHI,Challenges (lost),14.3,35.7
RAW-20190413CHINC-139,20190413CHINC,1,2:53,3:13,146,NC,Challenges (won),90.7,32.3
RAW-20190413CHINC-140,20190413CHINC,1,2:53,3:13,244,NC,Corner attacks,89.4,44.4
RAW-20190413CHINC-141,20190413CHINC,1,2:54,3:14,244,NC,Wide shot,92.8,43.4
RAW-20190413CHINC-142,20190413CHINC,1,2:54,3:14,244,NC,Shots,92.8,43.4
RAW-20190413CHINC-143,20190413CHINC,1,2:54,3:14,160,CHI,Wide shot (Goalkeepers),12.2,24.6
RAW-20190413CHINC-144,20190413CHINC,1,2:54,3:14,244,NC,Corner attacks,92.8,43.4
RAW-20190413CHINC-145,20190413CHINC,1,2:54,3:14,80,CHI,Errors,11.3,27.2
RAW-20190413CHINC-146,20190413CHINC,1,2:54,3:14,80,CHI,Corner attacks,11.3,27.2
RAW-20190413CHINC-147,20190413CHINC,1,3:20,3:40,160,CHI,Goal kicks,5.1,34.4
RAW-20190413CHINC-148,20190413CHINC,1,3:20,3:40,160,CHI,Positional attacks,5.1,34.4
RAW-20190413CHINC-149,20190413CHINC,1,3:20,3:40,160,CHI,Passes accurate,5.1,34.4
RAW-20190413CHINC-150,20190413CHINC,1,3:24,3:44,254,NC,Passes (inaccurate),59.2,43.8
RAW-20190413CHINC-151,20190413CHINC,1,3:24,3:44,254,NC,Air challenges (won),59.2,43.8
RAW-20190413CHINC-152,20190413CHINC,1,3:24,3:44,65,CHI,Challenges (lost),45.8,24.2
RAW-20190413CHINC-153,20190413CHINC,1,3:24,3:44,254,NC,Challenges (won),59.2,43.8
RAW-20190413CHINC-154,20190413CHINC,1,3:24,3:44,65,CHI,Air challenges (lost),45.8,24.2
RAW-20190413CHINC-155,20190413CHINC,1,3:24,3:44,254,NC,Positional attacks,59.2,43.8
RAW-20190413CHINC-156,20190413CHINC,1,3:24,3:44,254,NC,Positional attacks,59.2,43.8
RAW-20190413CHINC-157,20190413CHINC,1,3:26,3:46,80,CHI,Positional attacks,28.7,25.3
RAW-20190413CHINC-158,20190413CHINC,1,3:26,3:46,80,CHI,Passes accurate,28.7,25.3
RAW-20190413CHINC-159,20190413CHINC,1,3:29,3:49,45,CHI,Positional attacks,22.0,26.7
RAW-20190413CHINC-160,20190413CHINC,1,3:51,4:11,146,NC,Throw-in attacks,92.9,68.0
RAW-20190413CHINC-161,20190413CHINC,1,3:51,4:11,146,NC,Passes accurate,92.9,68.0
RAW-20190413CHINC-162,20190413CHINC,1,3:51,4:11,146,NC,Passes into the penalty box,92.9,68.0
RAW-20190413CHINC-163,20190413CHINC,1,3:58,4:18,65,CHI,Challenges (won),11.7,26.5
RAW-20190413CHINC-164,20190413CHINC,1,3:58,4:18,65,CHI,Throw-in attacks,11.7,26.5
RAW-20190413CHINC-165,20190413CHINC,1,3:58,4:18,152,NC,Air challenges (lost),93.3,41.5
RAW-20190413CHINC-166,20190413CHINC,1,3:58,4:18,65,CHI,Air challenges (won),11.7,26.5
RAW-20190413CHINC-167,20190413CHINC,1,3:58,4:18,152,NC,Challenges (lost),93.3,41.5
RAW-20190413CHINC-168,20190413CHINC,1,4:00,4:20,161,CHI,Throw-in attacks,26.8,37.0
RAW-20190413CHINC-169,20190413CHINC,1,4:00,4:20,161,CHI,Throw-in attacks,26.8,37.0
RAW-20190413CHINC-170,20190413CHINC,1,4:00,4:20,161,CHI,Picking-ups,26.8,37.0
RAW-20190413CHINC-171,20190413CHINC,1,4:00,4:20,161,CHI,Passes (inaccurate),26.8,37.0
RAW-20190413CHINC-172,20190413CHINC,1,4:01,4:21,254,NC,Throw-in attacks,74.7,35.5
RAW-20190413CHINC-173,20190413CHINC,1,4:01,4:21,254,NC,Interceptions,74.7,35.5
RAW-20190413CHINC-174,20190413CHINC,1,4:01,4:21,254,NC,Interceptions (in opp. half),74.7,35.5
RAW-20190413CHINC-175,20190413CHINC,1,4:03,4:23,254,NC,Dribbles (Successful actions),76.9,33.0
RAW-20190413CHINC-176,20190413CHINC,1,4:03,4:23,161,CHI,Challenges (lost),28.1,35.0
RAW-20190413CHINC-177,20190413CHINC,1,4:03,4:23,161,CHI,Tackles (Unsuccessful actions),28.1,35.0
RAW-20190413CHINC-178,20190413CHINC,1,4:03,4:23,254,NC,Throw-in attacks,76.9,33.0
RAW-20190413CHINC-179,20190413CHINC,1,4:04,4:24,254,NC,Throw-in attacks,72.7,27.8
RAW-20190413CHINC-180,20190413CHINC,1,4:04,4:24,254,NC,Passes (inaccurate),72.7,27.8
RAW-20190413CHINC-181,20190413CHINC,1,4:04,4:24,254,NC,Passes into the penalty box,72.7,27.8
RAW-20190413CHINC-182,20190413CHINC,1,4:04,4:24,254,NC,Lost balls,103.4,17.1
RAW-20190413CHINC-183,20190413CHINC,1,4:09,4:29,160,CHI,Throw-in attacks,1.6,50.9
RAW-20190413CHINC-184,20190413CHINC,1,4:09,4:29,160,CHI,Picking-ups,1.6,50.9
RAW-20190413CHINC-185,20190413CHINC,1,4:30,4:50,160,CHI,Passes accurate,16.5,24.9
RAW-20190413CHINC-186,20190413CHINC,1,4:30,4:50,160,CHI,Positional attacks,16.5,24.9
RAW-20190413CHINC-187,20190413CHINC,1,4:32,4:52,152,NC,Air challenges (lost),43.3,43.7
RAW-20190413CHINC-188,20190413CHINC,1,4:32,4:52,117,CHI,Positional attacks,61.7,24.3
RAW-20190413CHINC-189,20190413CHINC,1,4:32,4:52,117,CHI,Air challenges (won),61.7,24.3
RAW-20190413CHINC-190,20190413CHINC,1,4:32,4:52,152,NC,Challenges (lost),43.3,43.7
RAW-20190413CHINC-191,20190413CHINC,1,4:32,4:52,117,CHI,Challenges (won),61.7,24.3
RAW-20190413CHINC-192,20190413CHINC,1,4:33,4:53,161,CHI,Picking-ups,67.2,28.7
RAW-20190413CHINC-193,20190413CHINC,1,4:33,4:53,161,CHI,Picking-ups (in opp. half),67.2,28.7
RAW-20190413CHINC-194,20190413CHINC,1,4:33,4:53,161,CHI,Positional attacks,67.2,28.7
RAW-20190413CHINC-195,20190413CHINC,1,4:33,4:53,161,CHI,Passes (inaccurate),67.2,28.7
RAW-20190413CHINC-196,20190413CHINC,1,4:33,4:53,161,CHI,Positional attacks,67.2,28.7
RAW-20190413CHINC-197,20190413CHINC,1,4:33,4:53,161,CHI,Lost balls,62.3,20.2
RAW-20190413CHINC-198,20190413CHINC,1,4:35,4:55,152,NC,Passes accurate,42.7,47.8
RAW-20190413CHINC-199,20190413CHINC,1,4:35,4:55,152,NC,Counter-attacks,42.7,47.8
RAW-20190413CHINC-200,20190413CHINC,1,4:35,4:55,152,NC,Positional attacks,42.7,47.8
RAW-20190413CHINC-201,20190413CHINC,1,4:35,4:55,152,NC,Picking-ups,42.7,47.8
RAW-20190413CHINC-202,20190413CHINC,1,4:37,4:57,92,NC,Counter-attacks,32.9,58.3
RAW-20190413CHINC-203,20190413CHINC,1,4:38,4:58,92,NC,Passes (inaccurate),38.5,58.7
RAW-20190413CHINC-204,20190413CHINC,1,4:38,4:58,92,NC,Lost balls,83.9,59.3
RAW-20190413CHINC-205,20190413CHINC,1,4:38,4:58,92,NC,Counter-attacks,38.5,58.7
RAW-20190413CHINC-206,20190413CHINC,1,4:42,5:02,80,CHI,Interceptions,21.1,8.7
RAW-20190413CHINC-207,20190413CHINC,1,4:42,5:02,80,CHI,Counter-attacks,21.1,8.7
RAW-20190413CHINC-208,20190413CHINC,1,4:45,5:05,80,CHI,Passes (inaccurate),10.4,7.2
RAW-20190413CHINC-209,20190413CHINC,1,5:02,5:22,92,NC,Passes accurate,76.8,68.0
RAW-20190413CHINC-210,20190413CHINC,1,5:02,5:22,92,NC,Positional attacks,76.8,68.0
RAW-20190413CHINC-211,20190413CHINC,1,5:03,5:23,146,NC,Positional attacks,78.1,57.4
RAW-20190413CHINC-212,20190413CHINC,1,5:03,5:23,65,CHI,Challenges (won),27.8,11.1
RAW-20190413CHINC-213,20190413CHINC,1,5:03,5:23,146,NC,Lost balls,77.2,56.9
RAW-20190413CHINC-214,20190413CHINC,1,5:03,5:23,146,NC,Challenges (lost),77.2,56.9
RAW-20190413CHINC-215,20190413CHINC,1,5:03,5:23,65,CHI,Positional attacks,27.8,11.1
RAW-20190413CHINC-216,20190413CHINC,1,5:03,5:23,65,CHI,Tackles (Successful actions),27.8,11.1
RAW-20190413CHINC-217,20190413CHINC,1,5:04,5:24,142,CHI,Picking-ups,27.8,8.6
RAW-20190413CHINC-218,20190413CHINC,1,5:04,5:24,142,CHI,Positional attacks,27.8,8.6
RAW-20190413CHINC-219,20190413CHINC,1,5:04,5:24,142,CHI,Passes accurate,27.8,8.6
RAW-20190413CHINC-220,20190413CHINC,1,5:04,5:24,142,CHI,Positional attacks,27.8,8.6
RAW-20190413CHINC-221,20190413CHINC,1,5:05,5:25,34,CHI,Positional attacks,35.0,13.5
RAW-20190413CHINC-222,20190413CHINC,1,5:05,5:25,34,CHI,Passes accurate,35.0,13.5
RAW-20190413CHINC-223,20190413CHINC,1,5:05,5:25,65,CHI,Positional attacks,28.9,14.0
RAW-20190413CHINC-224,20190413CHINC,1,5:05,5:25,65,CHI,Passes accurate,28.9,14.0
RAW-20190413CHINC-225,20190413CHINC,1,5:06,5:26,117,CHI,Positional attacks,40.4,13.3
RAW-20190413CHINC-226,20190413CHINC,1,5:09,5:29,117,CHI,Positional attacks,36.2,7.9
RAW-20190413CHINC-227,20190413CHINC,1,5:09,5:29,117,CHI,Passes accurate,36.2,7.9
RAW-20190413CHINC-228,20190413CHINC,1,5:10,5:30,142,CHI,Positional attacks,28.5,5.8
RAW-20190413CHINC-229,20190413CHINC,1,5:10,5:30,142,CHI,Passes accurate,28.5,5.8
RAW-20190413CHINC-230,20190413CHINC,1,5:11,5:31,65,CHI,Positional attacks,31.5,15.2
RAW-20190413CHINC-231,20190413CHINC,1,5:11,5:31,65,CHI,Dribbling,33.2,18.8
RAW-20190413CHINC-232,20190413CHINC,1,5:11,5:31,65,CHI,Positional attacks,33.2,18.8
RAW-20190413CHINC-233,20190413CHINC,1,5:12,5:32,65,CHI,Positional attacks,32.7,23.2
RAW-20190413CHINC-234,20190413CHINC,1,5:12,5:32,54,NC,Challenges (lost),72.3,44.8
RAW-20190413CHINC-235,20190413CHINC,1,5:12,5:32,65,CHI,Dribbles (Successful actions),32.7,23.2
RAW-20190413CHINC-236,20190413CHINC,1,5:12,5:32,54,NC,Tackles (Unsuccessful actions),72.3,44.8
RAW-20190413CHINC-237,20190413CHINC,1,5:14,5:34,65,CHI,Positional attacks,41.7,22.1
RAW-20190413CHINC-238,20190413CHINC,1,5:14,5:34,65,CHI,Passes (inaccurate),41.7,22.1
RAW-20190413CHINC-239,20190413CHINC,1,5:15,5:35,92,NC,Positional attacks,46.5,52.0
RAW-20190413CHINC-240,20190413CHINC,1,5:15,5:35,92,NC,Interceptions,46.5,52.0
RAW-20190413CHINC-241,20190413CHINC,1,5:16,5:36,34,CHI,Lost balls,57.4,16.4
RAW-20190413CHINC-242,20190413CHINC,1,5:16,5:36,34,CHI,Positional attacks,57.4,16.4
RAW-20190413CHINC-243,20190413CHINC,1,5:16,5:36,34,CHI,Challenges (won),57.4,16.4
RAW-20190413CHINC-244,20190413CHINC,1,5:16,5:36,34,CHI,Tackles (Successful actions),57.4,16.4
RAW-20190413CHINC-245,20190413CHINC,1,5:16,5:36,92,NC,Challenges (lost),47.6,51.6
RAW-20190413CHINC-246,20190413CHINC,1,5:19,5:39,42,NC,Positional attacks,31.0,38.8
RAW-20190413CHINC-247,20190413CHINC,1,5:19,5:39,42,NC,Picking-ups,31.0,38.8
RAW-20190413CHINC-248,20190413CHINC,1,5:21,5:41,42,NC,Positional attacks,37.0,39.7
RAW-20190413CHINC-249,20190413CHINC,1,5:21,5:41,42,NC,Passes accurate,37.0,39.7
RAW-20190413CHINC-250,20190413CHINC,1,5:22,5:42,92,NC,Positional attacks,49.9,56.9
RAW-20190413CHINC-251,20190413CHINC,1,5:24,5:44,92,NC,Passes accurate,46.7,53.5
RAW-20190413CHINC-252,20190413CHINC,1,5:24,5:44,92,NC,Positional attacks,46.7,53.5
RAW-20190413CHINC-253,20190413CHINC,1,5:25,5:45,54,NC,Positional attacks,55.9,44.8
RAW-20190413CHINC-254,20190413CHINC,1,5:26,5:46,54,NC,Passes (inaccurate),58.0,48.2
RAW-20190413CHINC-255,20190413CHINC,1,5:26,5:46,54,NC,Positional attacks,58.0,48.2
RAW-20190413CHINC-256,20190413CHINC,1,5:27,5:47,222,CHI,Positional attacks,44.9,18.4
RAW-20190413CHINC-257,20190413CHINC,1,5:27,5:47,222,CHI,Interceptions,44.9,18.4
RAW-20190413CHINC-258,20190413CHINC,1,5:28,5:48,142,CHI,Passes (inaccurate),49.2,15.1
RAW-20190413CHINC-259,20190413CHINC,1,5:28,5:48,142,CHI,Positional attacks,49.2,15.1
RAW-20190413CHINC-260,20190413CHINC,1,5:28,5:48,142,CHI,Picking-ups,49.2,15.1
RAW-20190413CHINC-261,20190413CHINC,1,5:28,5:48,142,CHI,Positional attacks,49.2,15.1
RAW-20190413CHINC-262,20190413CHINC,1,5:30,5:50,254,NC,Positional attacks,42.1,40.4
