ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,start_pos_x,start_pos_y,receiver,end_pos_x,end_pos_y,successful,cross
PASS-20190413CHINC-56,RAW-20190413CHINC-249,20190413CHINC,1,5:21,5:41,42,NC,37.0,39.7,92.0,49.9,56.9,1,0
PASS-20190413CHINC-57,RAW-20190413CHINC-251,20190413CHINC,1,5:24,5:44,92,NC,46.7,53.5,54.0,55.9,44.8,1,0
PASS-20190413CHINC-58,RAW-20190413CHINC-254,20190413CHINC,1,5:26,5:46,54,NC,58.0,48.2,222.0,60.1,49.6,0,0
PASS-20190413CHINC-59,RAW-20190413CHINC-258,20190413CHINC,1,5:28,5:48,142,CHI,49.2,15.1,254.0,62.9,27.6,0,0
PASS-20190413CHINC-60,RAW-20190413CHINC-265,20190413CHINC,1,5:30,5:50,254,NC,42.1,40.4,64.0,18.0,51.1,1,0
PASS-20190413CHINC-61,RAW-20190413CHINC-266,20190413CHINC,1,5:36,5:56,64,NC,18.0,51.1,125.0,15.1,32.9,1,0
PASS-20190413CHINC-62,RAW-20190413CHINC-270,20190413CHINC,1,5:40,6:00,125,NC,18.1,31.2,42.0,27.6,22.5,1,0
PASS-20190413CHINC-63,RAW-20190413CHINC-272,20190413CHINC,1,5:43,6:03,42,NC,34.1,21.7,54.0,42.9,20.3,1,0
PASS-20190413CHINC-64,RAW-20190413CHINC-276,20190413CHINC,1,5:47,6:07,54,NC,38.5,25.7,64.0,30.8,44.6,1,0
PASS-20190413CHINC-65,RAW-20190413CHINC-278,20190413CHINC,1,5:50,6:10,64,NC,38.3,49.3,152.0,48.3,57.4,1,0
PASS-20190413CHINC-66,RAW-20190413CHINC-283,20190413CHINC,1,5:55,6:15,152,NC,65.2,58.9,146.0,73.6,49.9,1,0
PASS-20190413CHINC-67,RAW-20190413CHINC-285,20190413CHINC,1,5:56,6:16,146,NC,73.6,49.9,92.0,84.8,63.4,1,0
PASS-20190413CHINC-68,RAW-20190413CHINC-293,20190413CHINC,1,5:58,6:18,92,NC,86.0,63.2,45.0,91.6,36.1,0,1
PASS-20190413CHINC-69,RAW-20190413CHINC-297,20190413CHINC,1,6:05,6:25,80,CHI,6.3,5.8,146.0,8.5,0.0,0,0
PASS-20190413CHINC-70,RAW-20190413CHINC-298,20190413CHINC,1,6:16,6:36,146,NC,96.5,68.0,92.0,89.8,61.1,1,0
PASS-20190413CHINC-71,RAW-20190413CHINC-306,20190413CHINC,1,6:20,6:40,92,NC,90.8,60.3,163.0,91.9,48.9,0,1
PASS-20190413CHINC-72,RAW-20190413CHINC-315,20190413CHINC,1,6:22,6:42,80,CHI,12.5,10.2,117.0,36.5,15.1,1,0
PASS-20190413CHINC-73,RAW-20190413CHINC-317,20190413CHINC,1,6:25,6:45,117,CHI,36.5,15.1,64.0,36.5,15.1,0,0
PASS-20190413CHINC-74,RAW-20190413CHINC-323,20190413CHINC,1,6:26,6:46,254,NC,65.6,46.0,42.0,50.7,46.0,1,0
PASS-20190413CHINC-75,RAW-20190413CHINC-327,20190413CHINC,1,6:29,6:49,42,NC,50.9,38.0,140.0,55.9,22.4,1,0
PASS-20190413CHINC-76,RAW-20190413CHINC-330,20190413CHINC,1,6:32,6:52,140,NC,60.0,21.8,254.0,70.3,27.6,1,0
PASS-20190413CHINC-77,RAW-20190413CHINC-341,20190413CHINC,1,6:37,6:57,222,CHI,29.3,41.6,254.0,34.9,41.5,0,0
PASS-20190413CHINC-78,RAW-20190413CHINC-348,20190413CHINC,1,6:38,6:58,169,NC,76.4,26.4,244.0,81.2,22.9,1,0
PASS-20190413CHINC-79,RAW-20190413CHINC-351,20190413CHINC,1,6:39,6:59,244,NC,81.2,22.9,54.0,79.4,10.5,1,0
PASS-20190413CHINC-80,RAW-20190413CHINC-357,20190413CHINC,1,6:41,7:01,54,NC,92.0,7.6,80.0,90.0,67.7,0,1
PASS-20190413CHINC-81,RAW-20190413CHINC-358,20190413CHINC,1,7:07,7:27,80,CHI,15.0,0.3,117.0,31.5,14.9,1,0
PASS-20190413CHINC-82,RAW-20190413CHINC-359,20190413CHINC,1,7:08,7:28,117,CHI,31.5,14.9,142.0,27.8,5.3,1,0
PASS-20190413CHINC-83,RAW-20190413CHINC-360,20190413CHINC,1,7:10,7:30,142,CHI,27.8,5.3,117.0,33.5,18.0,1,0
PASS-20190413CHINC-84,RAW-20190413CHINC-361,20190413CHINC,1,7:12,7:32,117,CHI,33.5,18.0,254.0,36.6,21.3,0,0
PASS-20190413CHINC-85,RAW-20190413CHINC-365,20190413CHINC,1,7:14,7:34,34,CHI,32.2,14.5,142.0,33.3,5.0,1,0
PASS-20190413CHINC-86,RAW-20190413CHINC-366,20190413CHINC,1,7:15,7:35,142,CHI,33.3,5.0,152.0,40.2,9.1,0,0
PASS-20190413CHINC-87,RAW-20190413CHINC-369,20190413CHINC,1,7:21,7:41,142,CHI,32.9,0.0,34.0,34.7,11.6,1,0
PASS-20190413CHINC-88,RAW-20190413CHINC-372,20190413CHINC,1,7:22,7:42,34,CHI,37.9,12.0,142.0,37.8,2.6,1,0
PASS-20190413CHINC-89,RAW-20190413CHINC-376,20190413CHINC,1,7:24,7:44,142,CHI,34.9,5.4,80.0,23.8,9.3,1,0
PASS-20190413CHINC-90,RAW-20190413CHINC-379,20190413CHINC,1,7:27,7:47,80,CHI,28.0,10.8,142.0,35.0,4.0,1,0
PASS-20190413CHINC-91,RAW-20190413CHINC-381,20190413CHINC,1,7:28,7:48,142,CHI,34.4,5.3,92.0,50.0,0.0,0,0
PASS-20190413CHINC-92,RAW-20190413CHINC-384,20190413CHINC,1,7:40,8:00,92,NC,55.0,68.0,146.0,68.0,57.5,1,0
PASS-20190413CHINC-93,RAW-20190413CHINC-385,20190413CHINC,1,7:41,8:01,146,NC,68.0,57.5,65.0,68.6,50.6,0,0
PASS-20190413CHINC-94,RAW-20190413CHINC-390,20190413CHINC,1,7:42,8:02,65,CHI,38.1,16.6,34.0,84.8,3.5,1,0
PASS-20190413CHINC-95,RAW-20190413CHINC-392,20190413CHINC,1,7:44,8:04,34,CHI,50.8,10.8,64.0,84.8,3.5,0,0
PASS-20190413CHINC-96,RAW-20190413CHINC-395,20190413CHINC,1,7:49,8:09,64,NC,20.2,64.5,125.0,13.5,45.3,1,0
PASS-20190413CHINC-97,RAW-20190413CHINC-397,20190413CHINC,1,7:52,8:12,125,NC,14.0,46.0,64.0,26.4,51.7,1,0
PASS-20190413CHINC-98,RAW-20190413CHINC-399,20190413CHINC,1,7:53,8:13,64,NC,26.4,51.7,42.0,36.8,17.8,1,0
PASS-20190413CHINC-99,RAW-20190413CHINC-403,20190413CHINC,1,7:58,8:18,42,NC,38.6,19.9,54.0,46.2,28.6,1,0
PASS-20190413CHINC-100,RAW-20190413CHINC-405,20190413CHINC,1,8:01,8:21,54,NC,47.8,35.2,92.0,58.4,55.1,1,0
PASS-20190413CHINC-101,RAW-20190413CHINC-408,20190413CHINC,1,8:04,8:24,92,NC,61.3,51.3,163.0,78.0,42.0,0,0
PASS-20190413CHINC-102,RAW-20190413CHINC-412,20190413CHINC,1,8:05,8:25,163,CHI,27.0,26.0,92.0,58.0,0.0,0,0
PASS-20190413CHINC-103,RAW-20190413CHINC-415,20190413CHINC,1,8:12,8:32,92,NC,47.0,68.0,64.0,33.5,58.0,1,0
PASS-20190413CHINC-104,RAW-20190413CHINC-418,20190413CHINC,1,8:14,8:34,64,NC,37.1,58.5,92.0,44.1,64.4,1,0
