"ID";"raw_event_ID";"game_ID";"half";"start_time";"end_time";"player_ID";"team_ID";"start_pos_x";"start_pos_y";"receiver";"end_pos_x";"end_pos_y";"successful";"cross"
"PASS-20190414PORORL-447";"RAW-20190414PORORL-1858";"20190414PORORL";1;"40:22:00";"40:42:00";253;"ORL";33.1;54.1;86;13.2;35.8;1;0
"PASS-20190414PORORL-448";"RAW-20190414PORORL-1861";"20190414PORORL";1;"40:27:00";"40:47:00";86;"ORL";14.7;35.5;232;57.2;46.1;1;0
"PASS-20190414PORORL-449";"RAW-20190414PORORL-1863";"20190414PORORL";1;"40:30:00";"40:50:00";232;"ORL";57.2;46.1;217;73.2;45.6;0;0
"PASS-20190414PORORL-45";"RAW-20190414PORORL-138";"20190414PORORL";1;"02:00:00";"02:20:00";175;"ORL";35.1;60.7;232;41.4;53.0;1;0
"PASS-20190414PORORL-450";"RAW-20190414PORORL-1868";"20190414PORORL";1;"40:51:00";"41:11:00";239;"ORL";62.0;68.0;139;64.5;64.9;1;0
"PASS-20190414PORORL-451";"RAW-20190414PORORL-1870";"20190414PORORL";1;"40:52:00";"41:12:00";139;"ORL";64.5;64.9;239;62.7;66.6;1;0
"PASS-20190414PORORL-452";"RAW-20190414PORORL-1880";"20190414PORORL";1;"40:59:00";"41:19:00";139;"ORL";56.1;60.3;19;32.3;6.3;1;0
"PASS-20190414PORORL-453";"RAW-20190414PORORL-1882";"20190414PORORL";1;"41:10:00";"41:30:00";19;"ORL";32.6;5.6;91;58.0;2.4;1;0
"PASS-20190414PORORL-454";"RAW-20190414PORORL-1885";"20190414PORORL";1;"41:13:00";"41:33:00";91;"ORL";54.6;2.8;123;42.8;1.6;1;0
"PASS-20190414PORORL-455";"RAW-20190414PORORL-1888";"20190414PORORL";1;"41:16:00";"41:36:00";123;"ORL";38.3;8.9;239;44.9;22.6;1;0
"PASS-20190414PORORL-456";"RAW-20190414PORORL-1891";"20190414PORORL";1;"41:23:00";"41:43:00";239;"ORL";32.6;23.7;19;22.0;9.9;1;0
"PASS-20190414PORORL-457";"RAW-20190414PORORL-1894";"20190414PORORL";1;"41:26:00";"41:46:00";19;"ORL";22.6;9.6;123;35.9;1.9;1;0
"PASS-20190414PORORL-458";"RAW-20190414PORORL-1898";"20190414PORORL";1;"41:29:00";"41:49:00";123;"ORL";37.5;1.7;195;74.3;16.0;0;0
"PASS-20190414PORORL-459";"RAW-20190414PORORL-1901";"20190414PORORL";1;"41:31:00";"41:51:00";195;"POR";30.7;52.0;16;46.8;52.9;1;0
"PASS-20190414PORORL-46";"RAW-20190414PORORL-141";"20190414PORORL";1;"02:05:00";"02:25:00";232;"ORL";39.3;62.3;39;42.8;63.7;0;0
"PASS-20190414PORORL-460";"RAW-20190414PORORL-1906";"20190414PORORL";1;"41:33:00";"41:53:00";16;"POR";46.5;51.5;94;36.7;41.0;1;0
"PASS-20190414PORORL-461";"RAW-20190414PORORL-1909";"20190414PORORL";1;"41:36:00";"41:56:00";94;"POR";39.1;40.9;213;55.2;45.7;1;0
"PASS-20190414PORORL-462";"RAW-20190414PORORL-1912";"20190414PORORL";1;"41:38:00";"41:58:00";213;"POR";52.5;45.0;121;52.7;66.6;1;0
"PASS-20190414PORORL-463";"RAW-20190414PORORL-1915";"20190414PORORL";1;"41:40:00";"42:00:00";121;"POR";55.1;67.1;39;77.7;41.2;1;0
"PASS-20190414PORORL-464";"RAW-20190414PORORL-1921";"20190414PORORL";1;"41:46:00";"42:06:00";253;"ORL";17.8;34.3;86;6.3;33.4;1;0
"PASS-20190414PORORL-465";"RAW-20190414PORORL-1922";"20190414PORORL";1;"41:48:00";"42:08:00";86;"ORL";6.3;33.4;0;44.6;68.0;0;0
"PASS-20190414PORORL-466";"RAW-20190414PORORL-1924";"20190414PORORL";1;"41:57:00";"42:17:00";30;"POR";60.4;0.0;94;66.9;6.8;1;0
"PASS-20190414PORORL-467";"RAW-20190414PORORL-1928";"20190414PORORL";1;"42:04:00";"42:24:00";94;"POR";80.0;17.0;74;92.6;1.7;1;0
"PASS-20190414PORORL-468";"RAW-20190414PORORL-1932";"20190414PORORL";1;"42:10:00";"42:30:00";74;"POR";96.8;14.3;239;87.7;28.3;0;0
"PASS-20190414PORORL-469";"RAW-20190414PORORL-1934";"20190414PORORL";1;"42:11:00";"42:31:00";239;"ORL";17.3;39.7;156;48.5;66.1;1;0
"PASS-20190414PORORL-47";"RAW-20190414PORORL-146";"20190414PORORL";1;"02:28:00";"02:48:00";253;"ORL";36.8;68.0;139;42.5;66.3;1;0
"PASS-20190414PORORL-470";"RAW-20190414PORORL-1941";"20190414PORORL";1;"42:23:00";"42:43:00";156;"ORL";74.3;55.1;217;82.5;53.6;0;0
"PASS-20190414PORORL-471";"RAW-20190414PORORL-1950";"20190414PORORL";1;"42:27:00";"42:47:00";139;"ORL";70.4;53.4;232;77.1;31.8;1;0
"PASS-20190414PORORL-472";"RAW-20190414PORORL-1953";"20190414PORORL";1;"42:32:00";"42:52:00";232;"ORL";77.4;33.9;139;82.2;52.0;1;0
"PASS-20190414PORORL-473";"RAW-20190414PORORL-1959";"20190414PORORL";1;"42:34:00";"42:54:00";139;"ORL";85.0;53.0;0;99.8;30.1;0;1
"PASS-20190414PORORL-474";"RAW-20190414PORORL-1964";"20190414PORORL";1;"43:02:00";"43:22:00";75;"POR";5.2;37.9;195;11.3;64.3;1;0
"PASS-20190414PORORL-475";"RAW-20190414PORORL-1967";"20190414PORORL";1;"43:05:00";"43:25:00";195;"POR";12.3;65.0;121;25.0;67.0;1;0
"PASS-20190414PORORL-476";"RAW-20190414PORORL-1969";"20190414PORORL";1;"43:10:00";"43:30:00";121;"POR";25.8;65.2;195;16.3;63.3;1;0
"PASS-20190414PORORL-477";"RAW-20190414PORORL-1972";"20190414PORORL";1;"43:12:00";"43:32:00";195;"POR";17.0;62.4;213;35.9;59.0;1;0
"PASS-20190414PORORL-478";"RAW-20190414PORORL-1975";"20190414PORORL";1;"43:13:00";"43:33:00";213;"POR";35.9;59.0;121;24.7;66.6;1;0
"PASS-20190414PORORL-479";"RAW-20190414PORORL-1977";"20190414PORORL";1;"43:15:00";"43:35:00";121;"POR";23.6;66.8;195;18.1;60.9;1;0
"PASS-20190414PORORL-48";"RAW-20190414PORORL-149";"20190414PORORL";1;"02:33:00";"02:53:00";139;"ORL";35.5;52.0;19;26.0;30.6;1;0
"PASS-20190414PORORL-480";"RAW-20190414PORORL-1981";"20190414PORORL";1;"43:18:00";"43:38:00";195;"POR";17.4;60.3;89;46.5;56.7;1;0
"PASS-20190414PORORL-481";"RAW-20190414PORORL-1983";"20190414PORORL";1;"43:20:00";"43:40:00";89;"POR";46.5;56.7;213;40.9;51.1;1;0
"PASS-20190414PORORL-482";"RAW-20190414PORORL-1984";"20190414PORORL";1;"43:21:00";"43:41:00";213;"POR";40.9;51.1;94;43.5;64.5;1;0
"PASS-20190414PORORL-483";"RAW-20190414PORORL-1987";"20190414PORORL";1;"43:23:00";"43:43:00";94;"POR";44.4;63.8;175;76.4;28.7;0;0
"PASS-20190414PORORL-484";"RAW-20190414PORORL-1992";"20190414PORORL";1;"43:25:00";"43:45:00";175;"ORL";28.6;39.3;239;38.8;32.0;1;0
"PASS-20190414PORORL-485";"RAW-20190414PORORL-1995";"20190414PORORL";1;"43:27:00";"43:47:00";239;"ORL";38.8;32.0;139;48.8;22.1;1;0
"PASS-20190414PORORL-486";"RAW-20190414PORORL-1997";"20190414PORORL";1;"43:30:00";"43:50:00";139;"ORL";50.2;23.5;232;58.2;39.0;1;0
"PASS-20190414PORORL-487";"RAW-20190414PORORL-2001";"20190414PORORL";1;"43:36:00";"43:56:00";232;"ORL";76.4;52.3;16;78.5;48.7;0;0
"PASS-20190414PORORL-488";"RAW-20190414PORORL-2018";"20190414PORORL";1;"44:17:00";"44:37:00";75;"POR";5.8;38.6;213;56.7;13.4;1;0
"PASS-20190414PORORL-489";"RAW-20190414PORORL-2021";"20190414PORORL";1;"44:21:00";"44:41:00";213;"POR";56.7;13.4;175;56.7;13.4;0;0
"PASS-20190414PORORL-49";"RAW-20190414PORORL-152";"20190414PORORL";1;"02:37:00";"02:57:00";19;"ORL";27.1;25.9;123;35.7;8.2;1;0
"PASS-20190414PORORL-490";"RAW-20190414PORORL-2027";"20190414PORORL";1;"44:23:00";"44:43:00";253;"ORL";27.5;48.9;86;10.3;45.0;1;0
"PASS-20190414PORORL-491";"RAW-20190414PORORL-2030";"20190414PORORL";1;"44:27:00";"45:17:00";89;"POR";97.4;31.0;74;95.8;33.2;1;0
"PASS-20190414PORORL-492";"RAW-20190414PORORL-2031";"20190414PORORL";1;"44:27:00";"44:47:00";86;"ORL";10.3;45.0;175;31.2;68.0;1;0
"PASS-20190414PORORL-493";"RAW-20190414PORORL-2034";"20190414PORORL";1;"44:29:00";"44:49:00";175;"ORL";31.2;68.0;253;21.3;64.3;1;0
"PASS-20190414PORORL-494";"RAW-20190414PORORL-2035";"20190414PORORL";1;"44:33:00";"44:53:00";253;"ORL";21.3;64.3;86;7.6;44.3;1;0
"PASS-20190414PORORL-495";"RAW-20190414PORORL-2036";"20190414PORORL";1;"44:36:00";"44:56:00";86;"ORL";7.6;44.3;213;25.0;59.3;0;0
"PASS-20190414PORORL-496";"RAW-20190414PORORL-2045";"20190414PORORL";1;"44:39:00";"44:59:00";213;"POR";80.3;12.7;89;93.2;35.3;1;1
"PASS-20190414PORORL-497";"RAW-20190414PORORL-2058";"20190414PORORL";1;"45:35:00";"45:55:00";94;"POR";69.0;35.7;74;76.6;35.3;1;0
"PASS-20190414PORORL-498";"RAW-20190414PORORL-2067";"20190414PORORL";2;"45:00:00";"45:16:00";19;"ORL";34.9;17.0;139;47.8;33.6;1;0
"PASS-20190414PORORL-499";"RAW-20190414PORORL-2069";"20190414PORORL";2;"45:00:00";"45:19:00";123;"ORL";40.7;3.1;139;47.3;36.2;1;0
"PASS-20190414PORORL-5";"RAW-20190414PORORL-20";"20190414PORORL";1;"00:04:00";"00:24:00";121;"POR";70.3;63.3;74;86.3;58.3;1;0
"PASS-20190414PORORL-50";"RAW-20190414PORORL-155";"20190414PORORL";1;"02:41:00";"03:01:00";123;"ORL";44.4;8.2;156;72.7;39.8;1;0
"PASS-20190414PORORL-500";"RAW-20190414PORORL-2072";"20190414PORORL";2;"45:00:00";"45:10:00";156;"ORL";52.8;33.7;19;34.9;17.0;1;0
"PASS-20190414PORORL-501";"RAW-20190414PORORL-2075";"20190414PORORL";2;"45:00:00";"45:12:00";139;"ORL";47.8;33.6;91;48.9;1.0;1;0
"PASS-20190414PORORL-502";"RAW-20190414PORORL-2081";"20190414PORORL";2;"45:18:00";"45:38:00";123;"ORL";47.8;1.0;91;78.2;16.0;1;0
"PASS-20190414PORORL-503";"RAW-20190414PORORL-2085";"20190414PORORL";2;"45:20:00";"45:40:00";195;"POR";26.8;52.0;91;26.8;52.0;0;0
"PASS-20190414PORORL-504";"RAW-20190414PORORL-2092";"20190414PORORL";2;"45:22:00";"45:42:00";139;"ORL";68.2;4.5;94;73.0;5.9;0;0
"PASS-20190414PORORL-505";"RAW-20190414PORORL-2098";"20190414PORORL";2;"45:23:00";"45:43:00";94;"POR";33.1;62.4;213;42.6;58.4;1;0
"PASS-20190414PORORL-506";"RAW-20190414PORORL-2107";"20190414PORORL";2;"45:27:00";"45:47:00";16;"POR";36.7;41.4;30;42.5;8.0;1;0
"PASS-20190414PORORL-507";"RAW-20190414PORORL-2109";"20190414PORORL";2;"45:32:00";"45:52:00";30;"POR";42.5;8.0;74;85.1;11.5;1;0
"PASS-20190414PORORL-508";"RAW-20190414PORORL-2114";"20190414PORORL";2;"45:42:00";"46:02:00";74;"POR";89.7;10.1;123;98.5;40.3;0;1
"PASS-20190414PORORL-509";"RAW-20190414PORORL-2117";"20190414PORORL";2;"45:44:00";"46:04:00";123;"ORL";6.5;27.7;239;27.6;42.1;1;0
"PASS-20190414PORORL-51";"RAW-20190414PORORL-162";"20190414PORORL";1;"02:46:00";"03:06:00";30;"POR";36.8;9.6;39;41.4;16.3;1;0
"PASS-20190414PORORL-510";"RAW-20190414PORORL-2125";"20190414PORORL";2;"45:51:00";"46:11:00";16;"POR";68.8;11.5;74;78.3;1.2;1;0
"PASS-20190414PORORL-511";"RAW-20190414PORORL-2128";"20190414PORORL";2;"45:52:00";"46:12:00";74;"POR";79.0;1.9;30;76.4;11.7;1;0
"PASS-20190414PORORL-512";"RAW-20190414PORORL-2132";"20190414PORORL";2;"45:55:00";"46:15:00";30;"POR";73.8;8.2;16;71.1;24.7;1;0
"PASS-20190414PORORL-513";"RAW-20190414PORORL-2135";"20190414PORORL";2;"45:58:00";"46:18:00";16;"POR";69.3;27.5;195;56.9;34.8;1;0
"PASS-20190414PORORL-514";"RAW-20190414PORORL-2138";"20190414PORORL";2;"46:01:00";"46:21:00";195;"POR";57.7;35.7;121;60.4;56.5;1;0
"PASS-20190414PORORL-515";"RAW-20190414PORORL-2141";"20190414PORORL";2;"46:04:00";"46:24:00";121;"POR";60.9;58.8;94;69.5;66.6;1;0
"PASS-20190414PORORL-516";"RAW-20190414PORORL-2144";"20190414PORORL";2;"46:08:00";"46:28:00";94;"POR";70.4;65.6;89;79.0;57.0;1;0
"PASS-20190414PORORL-517";"RAW-20190414PORORL-2147";"20190414PORORL";2;"46:09:00";"46:29:00";89;"POR";78.0;57.6;94;82.5;66.8;1;0
"PASS-20190414PORORL-518";"RAW-20190414PORORL-2149";"20190414PORORL";2;"46:11:00";"46:31:00";94;"POR";81.3;66.6;89;75.9;65.7;1;0
"PASS-20190414PORORL-519";"RAW-20190414PORORL-2152";"20190414PORORL";2;"46:13:00";"46:33:00";89;"POR";77.2;67.5;94;83.7;63.0;1;0
"PASS-20190414PORORL-52";"RAW-20190414PORORL-164";"20190414PORORL";1;"02:47:00";"03:07:00";39;"POR";41.4;16.3;217;30.9;18.1;1;0
"PASS-20190414PORORL-520";"RAW-20190414PORORL-2156";"20190414PORORL";2;"46:15:00";"46:35:00";94;"POR";81.7;62.8;121;68.3;66.3;1;0
"PASS-20190414PORORL-521";"RAW-20190414PORORL-2158";"20190414PORORL";2;"46:18:00";"46:38:00";121;"POR";68.3;65.0;94;78.5;44.3;1;0
"PASS-20190414PORORL-522";"RAW-20190414PORORL-2162";"20190414PORORL";2;"46:22:00";"46:42:00";94;"POR";80.3;31.5;213;87.4;30.4;1;0
"PASS-20190414PORORL-523";"RAW-20190414PORORL-2165";"20190414PORORL";2;"46:23:00";"46:43:00";213;"POR";87.4;30.4;19;90.8;37.4;0;0
"PASS-20190414PORORL-524";"RAW-20190414PORORL-2172";"20190414PORORL";2;"46:25:00";"46:45:00";16;"POR";72.9;36.7;94;78.3;29.6;1;0
"PASS-20190414PORORL-525";"RAW-20190414PORORL-2179";"20190414PORORL";2;"46:29:00";"46:49:00";94;"POR";78.7;28.3;30;80.3;8.2;1;0
"PASS-20190414PORORL-526";"RAW-20190414PORORL-2182";"20190414PORORL";2;"46:32:00";"46:52:00";30;"POR";81.7;8.3;74;89.2;1.6;1;0
"PASS-20190414PORORL-527";"RAW-20190414PORORL-2186";"20190414PORORL";2;"46:40:00";"47:00:00";74;"POR";101.4;1.6;123;97.4;37.9;0;1
"PASS-20190414PORORL-528";"RAW-20190414PORORL-2191";"20190414PORORL";2;"46:42:00";"47:02:00";123;"ORL";7.6;30.1;139;25.2;35.0;1;0
"PASS-20190414PORORL-529";"RAW-20190414PORORL-2194";"20190414PORORL";2;"46:44:00";"47:04:00";16;"POR";79.8;33.0;213;84.3;28.5;1;0
"PASS-20190414PORORL-53";"RAW-20190414PORORL-167";"20190414PORORL";1;"02:50:00";"03:10:00";217;"POR";31.2;18.6;121;32.0;49.6;1;0
