ID,raw_event_ID,game_ID,half,start_time,end_time,player_ID,team_ID,start_pos_x,start_pos_y,receiver,end_pos_x,end_pos_y,successful,cross
PASS-20180414NCWAS-0,RAW-20180414NCWAS-0,20180414NCWAS,1,0:00,0:18,McCall RaNae Zerboni,NC,52.2,34.1,Abby Dahlkemper,73.4,64.4,1,0
PASS-20180414NCWAS-1,RAW-20180414NCWAS-2,20180414NCWAS,1,0:00,0:20,Abby Dahlkemper,NC,41.7,30.6,Taylor Nicole Smith,73.4,64.4,0,0
PASS-20180414NCWAS-2,RAW-20180414NCWAS-4,20180414NCWAS,1,0:03,0:23,Taylor Nicole Smith,WAS,31.6,3.6,Jaelene Mckenzie Daniels,63.3,0.0,0,0
PASS-20180414NCWAS-3,RAW-20180414NCWAS-8,20180414NCWAS,1,0:12,0:32,Jaelene Mckenzie Daniels,NC,41.7,68.0,Jessica Marie McDonald,56.7,65.5,1,0
PASS-20180414NCWAS-4,RAW-20180414NCWAS-9,20180414NCWAS,1,0:13,0:33,Jessica Marie McDonald,NC,56.7,65.5,Lynn Williams,61.9,57.2,1,0
PASS-20180414NCWAS-5,RAW-20180414NCWAS-16,20180414NCWAS,1,0:16,0:36,Andi Maureen Sullivan,WAS,45.8,11.3,Denise O'Sullivan,53.7,10.6,0,0
PASS-20180414NCWAS-6,RAW-20180414NCWAS-21,20180414NCWAS,1,0:19,0:39,Denise O'Sullivan,NC,57.0,47.6,Crystal Alyssia Dunn,60.7,41.7,1,0
PASS-20180414NCWAS-7,RAW-20180414NCWAS-23,20180414NCWAS,1,0:21,0:41,Crystal Alyssia Dunn,NC,61.4,42.3,Whitney Church,74.6,48.1,0,0
PASS-20180414NCWAS-8,RAW-20180414NCWAS-35,20180414NCWAS,1,0:25,0:45,Estelle Laura Johnson,WAS,25.6,33.9,Caprice Dydasco,24.3,45.6,1,0
PASS-20180414NCWAS-9,RAW-20180414NCWAS-37,20180414NCWAS,1,0:28,0:48,Caprice Dydasco,WAS,24.3,45.6,Abby Dahlkemper,75.2,63.5,0,0
PASS-20180414NCWAS-10,RAW-20180414NCWAS-39,20180414NCWAS,1,0:33,0:53,Abby Dahlkemper,NC,29.8,4.5,Sabrina Victoria D'Angelo,8.0,34.2,1,0
PASS-20180414NCWAS-11,RAW-20180414NCWAS-41,20180414NCWAS,1,0:43,1:03,Sabrina Victoria D'Angelo,NC,8.0,34.2,Mallory Diane Pugh,38.9,20.8,0,0
PASS-20180414NCWAS-12,RAW-20180414NCWAS-47,20180414NCWAS,1,0:48,1:08,Mallory Diane Pugh,WAS,69.8,47.4,Francisca Ordega,73.5,63.1,1,0
PASS-20180414NCWAS-13,RAW-20180414NCWAS-50,20180414NCWAS,1,0:49,1:09,Francisca Ordega,WAS,73.2,62.6,Caprice Dydasco,63.1,61.2,1,0
PASS-20180414NCWAS-14,RAW-20180414NCWAS-53,20180414NCWAS,1,0:52,1:12,Caprice Dydasco,WAS,63.9,61.4,Sabrina Victoria D'Angelo,102.0,45.3,0,0
PASS-20180414NCWAS-15,RAW-20180414NCWAS-57,20180414NCWAS,1,1:01,1:21,Sabrina Victoria D'Angelo,NC,15.2,29.7,Abby May Erceg,18.8,47.9,1,0
PASS-20180414NCWAS-16,RAW-20180414NCWAS-60,20180414NCWAS,1,1:05,1:25,Abby May Erceg,NC,25.6,50.8,Jaelene Mckenzie Daniels,40.5,64.3,1,0
PASS-20180414NCWAS-17,RAW-20180414NCWAS-64,20180414NCWAS,1,1:09,1:29,Jaelene Mckenzie Daniels,NC,40.1,64.3,Kristen Hamilton,48.4,58.0,1,0
PASS-20180414NCWAS-18,RAW-20180414NCWAS-66,20180414NCWAS,1,1:11,1:31,Kristen Hamilton,NC,53.7,56.0,Jessica Marie McDonald,85.0,62.7,1,0
PASS-20180414NCWAS-19,RAW-20180414NCWAS-73,20180414NCWAS,1,1:40,2:00,Jessica Marie McDonald,NC,101.8,68.0,Andi Maureen Sullivan,103.5,44.0,0,0
PASS-20180414NCWAS-20,RAW-20180414NCWAS-80,20180414NCWAS,1,1:45,2:05,Jaelene Mckenzie Daniels,NC,75.3,61.9,Mallory Eubanks,76.7,61.4,0,0
PASS-20180414NCWAS-21,RAW-20180414NCWAS-85,20180414NCWAS,1,1:47,2:07,Mallory Eubanks,WAS,31.9,3.5,Ashley Hatch,40.3,17.6,1,0
PASS-20180414NCWAS-22,RAW-20180414NCWAS-106,20180414NCWAS,1,1:59,2:19,Abby Dahlkemper,NC,3.5,67.3,Denise O'Sullivan,16.5,63.6,1,0
PASS-20180414NCWAS-23,RAW-20180414NCWAS-107,20180414NCWAS,1,2:02,2:22,Denise O'Sullivan,NC,16.5,63.6,Jaelene Mckenzie Daniels,23.8,66.7,1,0
PASS-20180414NCWAS-24,RAW-20180414NCWAS-108,20180414NCWAS,1,2:03,2:23,Jaelene Mckenzie Daniels,NC,23.8,66.7,Taylor Nicole Smith,19.9,65.0,0,0
PASS-20180414NCWAS-25,RAW-20180414NCWAS-110,20180414NCWAS,1,2:09,2:29,Taylor Nicole Smith,WAS,74.2,0.0,Jaelene Mckenzie Daniels,85.1,3.0,0,0
PASS-20180414NCWAS-26,RAW-20180414NCWAS-114,20180414NCWAS,1,2:12,2:32,Jaelene Mckenzie Daniels,NC,22.0,66.7,Lynn Williams,41.7,55.0,1,0
PASS-20180414NCWAS-27,RAW-20180414NCWAS-115,20180414NCWAS,1,2:15,2:35,Lynn Williams,NC,41.7,55.0,Jessica Marie McDonald,44.7,64.3,1,0
PASS-20180414NCWAS-28,RAW-20180414NCWAS-121,20180414NCWAS,1,2:17,2:37,Taylor Nicole Smith,WAS,62.2,6.3,Whitney Church,47.6,12.8,1,0
PASS-20180414NCWAS-29,RAW-20180414NCWAS-125,20180414NCWAS,1,2:20,2:40,Whitney Church,WAS,47.2,15.7,Caprice Dydasco,46.0,40.6,1,0
PASS-20180414NCWAS-30,RAW-20180414NCWAS-127,20180414NCWAS,1,2:23,2:43,Caprice Dydasco,WAS,46.2,42.0,Mallory Diane Pugh,62.2,47.3,1,0
PASS-20180414NCWAS-31,RAW-20180414NCWAS-132,20180414NCWAS,1,2:27,2:47,Mallory Diane Pugh,WAS,62.7,52.6,Caprice Dydasco,49.6,56.7,1,0
PASS-20180414NCWAS-32,RAW-20180414NCWAS-135,20180414NCWAS,1,2:29,2:49,Caprice Dydasco,WAS,49.8,54.9,Andi Maureen Sullivan,57.8,48.7,1,0
PASS-20180414NCWAS-33,RAW-20180414NCWAS-138,20180414NCWAS,1,2:30,2:50,Andi Maureen Sullivan,WAS,57.8,48.7,Caprice Dydasco,48.0,54.6,1,0
PASS-20180414NCWAS-34,RAW-20180414NCWAS-140,20180414NCWAS,1,2:32,2:52,Caprice Dydasco,WAS,48.0,54.6,Mallory Diane Pugh,63.7,54.3,1,0
PASS-20180414NCWAS-35,RAW-20180414NCWAS-144,20180414NCWAS,1,2:37,2:57,Mallory Diane Pugh,WAS,81.9,44.0,Jaelene Mckenzie Daniels,90.2,27.6,0,0
PASS-20180414NCWAS-36,RAW-20180414NCWAS-162,20180414NCWAS,1,3:31,3:51,Taylor Nicole Smith,WAS,14.0,0.0,Whitney Church,2.9,6.0,1,0
PASS-20180414NCWAS-37,RAW-20180414NCWAS-163,20180414NCWAS,1,3:33,3:53,Whitney Church,WAS,2.9,6.0,Denise O'Sullivan,36.1,4.9,0,0
PASS-20180414NCWAS-38,RAW-20180414NCWAS-168,20180414NCWAS,1,3:39,3:59,Denise O'Sullivan,NC,63.2,60.7,McCall RaNae Zerboni,63.2,50.8,1,0
PASS-20180414NCWAS-39,RAW-20180414NCWAS-172,20180414NCWAS,1,3:41,4:01,McCall RaNae Zerboni,NC,63.1,51.0,Abby May Erceg,51.8,58.9,1,0
PASS-20180414NCWAS-40,RAW-20180414NCWAS-174,20180414NCWAS,1,3:44,4:04,Abby May Erceg,NC,52.2,58.6,Abby Dahlkemper,46.4,25.7,1,0
PASS-20180414NCWAS-41,RAW-20180414NCWAS-178,20180414NCWAS,1,3:49,4:09,Abby Dahlkemper,NC,57.5,20.1,Caprice Dydasco,86.1,0.0,0,0
PASS-20180414NCWAS-42,RAW-20180414NCWAS-179,20180414NCWAS,1,3:58,4:18,Caprice Dydasco,WAS,18.9,68.0,Mallory Diane Pugh,24.7,64.5,1,0
PASS-20180414NCWAS-43,RAW-20180414NCWAS-180,20180414NCWAS,1,3:59,4:19,Mallory Diane Pugh,WAS,24.7,64.5,Caprice Dydasco,20.0,65.1,1,0
PASS-20180414NCWAS-44,RAW-20180414NCWAS-181,20180414NCWAS,1,4:01,4:21,Caprice Dydasco,WAS,20.0,65.1,Francisca Ordega,31.4,65.8,1,0
PASS-20180414NCWAS-45,RAW-20180414NCWAS-185,20180414NCWAS,1,4:05,4:25,Merritt Mathias,NC,74.4,0.0,McCall RaNae Zerboni,72.7,6.3,1,0
PASS-20180414NCWAS-46,RAW-20180414NCWAS-187,20180414NCWAS,1,4:07,4:27,McCall RaNae Zerboni,NC,72.7,6.3,Merritt Mathias,74.0,1.4,1,0
PASS-20180414NCWAS-47,RAW-20180414NCWAS-190,20180414NCWAS,1,4:09,4:29,Merritt Mathias,NC,75.4,1.1,Francisca Ordega,75.9,1.4,0,0
PASS-20180414NCWAS-48,RAW-20180414NCWAS-193,20180414NCWAS,1,4:12,4:32,Merritt Mathias,NC,79.4,0.0,Caprice Dydasco,87.1,4.0,0,0
PASS-20180414NCWAS-49,RAW-20180414NCWAS-202,20180414NCWAS,1,4:19,4:39,Andi Maureen Sullivan,WAS,12.9,66.2,Ashley Hatch,43.1,49.0,1,0
PASS-20180414NCWAS-50,RAW-20180414NCWAS-215,20180414NCWAS,1,4:27,4:47,Denise O'Sullivan,NC,74.0,12.8,Lynn Williams,95.0,4.3,1,0
PASS-20180414NCWAS-51,RAW-20180414NCWAS-224,20180414NCWAS,1,5:01,5:21,Jessica Marie McDonald,NC,100.9,0.2,Caprice Dydasco,101.8,21.2,0,0
PASS-20180414NCWAS-52,RAW-20180414NCWAS-231,20180414NCWAS,1,5:16,5:36,Aubrey Renee Bledsoe,WAS,7.0,46.0,Andi Maureen Sullivan,24.2,43.0,1,0
PASS-20180414NCWAS-53,RAW-20180414NCWAS-232,20180414NCWAS,1,5:22,5:42,Andi Maureen Sullivan,WAS,24.2,43.0,Denise O'Sullivan,45.7,24.3,0,0
PASS-20180414NCWAS-54,RAW-20180414NCWAS-247,20180414NCWAS,1,5:58,6:18,Aubrey Renee Bledsoe,WAS,31.6,1.4,Jaelene Mckenzie Daniels,85.6,11.3,0,0
PASS-20180414NCWAS-55,RAW-20180414NCWAS-251,20180414NCWAS,1,6:03,6:23,Jaelene Mckenzie Daniels,NC,19.4,56.7,Kristen Hamilton,31.4,57.8,1,0
PASS-20180414NCWAS-56,RAW-20180414NCWAS-256,20180414NCWAS,1,6:07,6:27,Denise O'Sullivan,NC,31.8,58.1,Crystal Alyssia Dunn,36.9,58.1,1,0
PASS-20180414NCWAS-57,RAW-20180414NCWAS-263,20180414NCWAS,1,6:09,6:29,Kristen Hamilton,NC,36.4,61.9,Lynn Williams,48.0,60.9,1,0
PASS-20180414NCWAS-58,RAW-20180414NCWAS-268,20180414NCWAS,1,6:13,6:33,Lynn Williams,NC,45.2,61.6,Kristen Hamilton,47.7,66.8,1,0
PASS-20180414NCWAS-59,RAW-20180414NCWAS-271,20180414NCWAS,1,6:15,6:35,Kristen Hamilton,NC,47.8,66.6,Taylor Nicole Smith,53.8,66.3,0,0
PASS-20180414NCWAS-60,RAW-20180414NCWAS-277,20180414NCWAS,1,6:19,6:39,Lynn Williams,NC,50.7,57.0,McCall RaNae Zerboni,47.4,37.4,1,0
PASS-20180414NCWAS-61,RAW-20180414NCWAS-280,20180414NCWAS,1,6:21,6:41,McCall RaNae Zerboni,NC,46.9,32.5,Abby Dahlkemper,35.5,27.9,1,0
PASS-20180414NCWAS-62,RAW-20180414NCWAS-284,20180414NCWAS,1,6:25,6:45,Abby Dahlkemper,NC,32.1,26.3,Sabrina Victoria D'Angelo,19.3,31.0,1,0
PASS-20180414NCWAS-63,RAW-20180414NCWAS-285,20180414NCWAS,1,6:27,6:47,Sabrina Victoria D'Angelo,NC,19.3,31.0,Abby Dahlkemper,21.9,9.8,1,0
PASS-20180414NCWAS-64,RAW-20180414NCWAS-288,20180414NCWAS,1,6:30,6:50,Abby Dahlkemper,NC,22.4,10.5,McCall RaNae Zerboni,31.9,15.6,1,0
PASS-20180414NCWAS-65,RAW-20180414NCWAS-298,20180414NCWAS,1,6:44,7:04,Abby Dahlkemper,NC,29.7,17.2,Abby May Erceg,28.2,42.5,1,0
PASS-20180414NCWAS-66,RAW-20180414NCWAS-301,20180414NCWAS,1,6:47,7:07,Abby May Erceg,NC,31.9,44.3,Jaelene Mckenzie Daniels,57.1,66.2,1,0
PASS-20180414NCWAS-67,RAW-20180414NCWAS-304,20180414NCWAS,1,6:54,7:14,Jaelene Mckenzie Daniels,NC,60.4,64.8,Joanna Lohman,64.2,62.6,0,0
PASS-20180414NCWAS-68,RAW-20180414NCWAS-311,20180414NCWAS,1,6:55,7:15,Mallory Eubanks,WAS,41.7,1.8,Taylor Nicole Smith,31.2,3.3,1,0
PASS-20180414NCWAS-69,RAW-20180414NCWAS-319,20180414NCWAS,1,6:59,7:19,Taylor Nicole Smith,WAS,35.3,3.4,Jaelene Mckenzie Daniels,56.6,0.0,0,0
PASS-20180414NCWAS-70,RAW-20180414NCWAS-321,20180414NCWAS,1,7:07,7:27,Jaelene Mckenzie Daniels,NC,48.4,68.0,Abby May Erceg,39.5,64.7,1,0
PASS-20180414NCWAS-71,RAW-20180414NCWAS-323,20180414NCWAS,1,7:10,7:30,Abby May Erceg,NC,38.2,62.9,Abby Dahlkemper,33.4,33.9,1,0
PASS-20180414NCWAS-72,RAW-20180414NCWAS-325,20180414NCWAS,1,7:13,7:33,Abby Dahlkemper,NC,33.4,33.9,Abby May Erceg,33.4,50.2,1,0
PASS-20180414NCWAS-73,RAW-20180414NCWAS-328,20180414NCWAS,1,7:20,7:40,Abby May Erceg,NC,45.5,46.9,Jaelene Mckenzie Daniels,59.6,66.5,1,0
PASS-20180414NCWAS-74,RAW-20180414NCWAS-332,20180414NCWAS,1,7:24,7:44,Jaelene Mckenzie Daniels,NC,61.2,66.3,Lynn Williams,87.7,64.9,1,0
PASS-20180414NCWAS-75,RAW-20180414NCWAS-340,20180414NCWAS,1,7:52,8:12,Abby Dahlkemper,NC,104.8,67.4,Abby May Erceg,90.7,30.0,1,0
PASS-20180414NCWAS-76,RAW-20180414NCWAS-348,20180414NCWAS,1,7:54,8:14,Abby May Erceg,NC,90.7,30.0,Joanna Lohman,97.0,29.8,0,0
PASS-20180414NCWAS-77,RAW-20180414NCWAS-359,20180414NCWAS,1,7:56,8:16,Abby May Erceg,NC,88.7,39.0,Mallory Diane Pugh,88.7,39.0,0,0
PASS-20180414NCWAS-78,RAW-20180414NCWAS-365,20180414NCWAS,1,8:04,8:24,Mallory Diane Pugh,WAS,41.5,4.2,Whitney Church,46.0,9.7,1,0
PASS-20180414NCWAS-79,RAW-20180414NCWAS-367,20180414NCWAS,1,8:07,8:27,Whitney Church,WAS,21.0,13.6,Denise O'Sullivan,46.0,9.7,0,0
PASS-20180414NCWAS-80,RAW-20180414NCWAS-372,20180414NCWAS,1,8:10,8:30,Denise O'Sullivan,NC,61.4,55.8,McCall RaNae Zerboni,60.5,43.6,1,0
PASS-20180414NCWAS-81,RAW-20180414NCWAS-375,20180414NCWAS,1,8:13,8:33,McCall RaNae Zerboni,NC,60.9,40.8,Merritt Mathias,83.3,3.2,1,0
PASS-20180414NCWAS-82,RAW-20180414NCWAS-380,20180414NCWAS,1,8:18,8:38,Francisca Ordega,WAS,14.4,63.8,Caprice Dydasco,13.1,56.8,1,0
PASS-20180414NCWAS-83,RAW-20180414NCWAS-383,20180414NCWAS,1,8:19,8:39,Caprice Dydasco,WAS,13.1,56.8,Joanna Lohman,22.8,58.1,1,0
PASS-20180414NCWAS-84,RAW-20180414NCWAS-392,20180414NCWAS,1,8:36,8:56,Caprice Dydasco,WAS,25.2,68.0,Ashley Hatch,48.1,53.4,1,0
PASS-20180414NCWAS-85,RAW-20180414NCWAS-397,20180414NCWAS,1,8:41,9:01,Abby Dahlkemper,NC,41.0,24.1,Jaelene Mckenzie Daniels,36.2,41.8,1,0
PASS-20180414NCWAS-86,RAW-20180414NCWAS-400,20180414NCWAS,1,8:44,9:04,Abby May Erceg,NC,36.7,44.5,Kristen Hamilton,61.4,64.8,1,0
PASS-20180414NCWAS-87,RAW-20180414NCWAS-404,20180414NCWAS,1,8:52,9:12,Kristen Hamilton,NC,58.9,59.0,Abby May Erceg,44.5,55.6,1,0
PASS-20180414NCWAS-88,RAW-20180414NCWAS-408,20180414NCWAS,1,8:55,9:15,Abby May Erceg,NC,44.1,55.5,Abby Dahlkemper,42.1,21.6,1,0
PASS-20180414NCWAS-89,RAW-20180414NCWAS-412,20180414NCWAS,1,9:00,9:20,Abby Dahlkemper,NC,47.4,15.4,Caprice Dydasco,81.5,0.0,0,0
PASS-20180414NCWAS-90,RAW-20180414NCWAS-413,20180414NCWAS,1,9:09,9:29,Caprice Dydasco,WAS,23.5,68.0,Kristen Hamilton,31.8,65.2,0,0
PASS-20180414NCWAS-91,RAW-20180414NCWAS-416,20180414NCWAS,1,9:20,9:40,Caprice Dydasco,WAS,32.6,67.9,Francisca Ordega,47.0,62.7,1,0
PASS-20180414NCWAS-92,RAW-20180414NCWAS-434,20180414NCWAS,1,9:32,9:52,Andi Maureen Sullivan,WAS,38.7,54.0,Caprice Dydasco,28.5,62.0,1,0
PASS-20180414NCWAS-93,RAW-20180414NCWAS-435,20180414NCWAS,1,9:35,9:55,Caprice Dydasco,WAS,28.5,62.0,Aubrey Renee Bledsoe,15.4,34.3,1,0
PASS-20180414NCWAS-94,RAW-20180414NCWAS-436,20180414NCWAS,1,9:40,10:00,Aubrey Renee Bledsoe,WAS,15.4,34.3,Whitney Church,26.2,8.2,1,0
PASS-20180414NCWAS-95,RAW-20180414NCWAS-437,20180414NCWAS,1,9:42,10:02,Whitney Church,WAS,26.2,8.2,Taylor Nicole Smith,40.4,1.6,1,0
PASS-20180414NCWAS-96,RAW-20180414NCWAS-438,20180414NCWAS,1,9:45,10:05,Taylor Nicole Smith,WAS,40.4,1.6,Mallory Eubanks,46.5,1.8,1,0
PASS-20180414NCWAS-97,RAW-20180414NCWAS-439,20180414NCWAS,1,9:46,10:06,Mallory Eubanks,WAS,46.5,1.8,Denise O'Sullivan,47.6,5.0,0,0
PASS-20180414NCWAS-98,RAW-20180414NCWAS-445,20180414NCWAS,1,9:48,10:08,Denise O'Sullivan,NC,58.5,63.4,Crystal Alyssia Dunn,63.8,65.7,1,0
PASS-20180414NCWAS-99,RAW-20180414NCWAS-453,20180414NCWAS,1,9:54,10:14,Crystal Alyssia Dunn,NC,91.8,63.3,Caprice Dydasco,93.4,27.6,0,1
PASS-20180414NCWAS-100,RAW-20180414NCWAS-455,20180414NCWAS,1,9:56,10:16,Caprice Dydasco,WAS,11.6,40.4,Jessica Marie McDonald,13.3,22.3,0,0
PASS-20180414NCWAS-101,RAW-20180414NCWAS-473,20180414NCWAS,1,10:17,10:37,Aubrey Renee Bledsoe,WAS,16.3,43.4,Joanna Lohman,59.1,55.4,1,0
PASS-20180414NCWAS-102,RAW-20180414NCWAS-475,20180414NCWAS,1,10:20,10:40,Joanna Lohman,WAS,59.1,55.4,McCall RaNae Zerboni,59.1,55.4,0,0
PASS-20180414NCWAS-103,RAW-20180414NCWAS-482,20180414NCWAS,1,10:32,10:52,Joanna Lohman,WAS,85.9,68.0,Francisca Ordega,94.5,60.8,1,0
PASS-20180414NCWAS-104,RAW-20180414NCWAS-493,20180414NCWAS,1,10:48,11:08,Caprice Dydasco,WAS,97.7,68.0,Francisca Ordega,97.1,56.1,1,0
PASS-20180414NCWAS-105,RAW-20180414NCWAS-500,20180414NCWAS,1,10:53,11:13,McCall RaNae Zerboni,NC,1.0,11.0,Caprice Dydasco,5.5,2.8,0,0
PASS-20180414NCWAS-106,RAW-20180414NCWAS-505,20180414NCWAS,1,10:56,11:16,Caprice Dydasco,WAS,101.6,65.5,Kristen Hamilton,101.2,62.3,0,0
PASS-20180414NCWAS-107,RAW-20180414NCWAS-509,20180414NCWAS,1,10:57,11:17,Kristen Hamilton,NC,3.8,5.3,Lynn Williams,37.2,4.2,1,0
PASS-20180414NCWAS-108,RAW-20180414NCWAS-513,20180414NCWAS,1,11:07,11:27,Lynn Williams,NC,57.0,13.9,Jessica Marie McDonald,72.5,2.4,1,0
PASS-20180414NCWAS-109,RAW-20180414NCWAS-519,20180414NCWAS,1,11:12,11:32,Jessica Marie McDonald,NC,81.4,3.3,Francisca Ordega,83.0,3.5,0,0
PASS-20180414NCWAS-110,RAW-20180414NCWAS-522,20180414NCWAS,1,11:14,11:34,Francisca Ordega,WAS,17.4,64.4,Joanna Lohman,26.7,64.4,1,0
PASS-20180414NCWAS-111,RAW-20180414NCWAS-525,20180414NCWAS,1,11:16,11:36,Joanna Lohman,WAS,26.7,64.4,Mallory Diane Pugh,25.1,60.8,1,0
PASS-20180414NCWAS-112,RAW-20180414NCWAS-540,20180414NCWAS,1,11:23,11:43,Denise O'Sullivan,NC,50.7,17.8,Francisca Ordega,47.6,14.9,0,0
PASS-20180414NCWAS-113,RAW-20180414NCWAS-542,20180414NCWAS,1,11:24,11:44,Francisca Ordega,WAS,57.4,53.1,Mallory Diane Pugh,56.7,51.7,1,0
PASS-20180414NCWAS-114,RAW-20180414NCWAS-546,20180414NCWAS,1,11:26,11:46,Mallory Diane Pugh,WAS,56.7,51.7,Denise O'Sullivan,55.3,49.3,0,0
PASS-20180414NCWAS-115,RAW-20180414NCWAS-555,20180414NCWAS,1,11:29,11:49,Denise O'Sullivan,NC,56.2,3.8,Estelle Laura Johnson,76.7,15.6,0,0
PASS-20180414NCWAS-116,RAW-20180414NCWAS-559,20180414NCWAS,1,11:32,11:52,Estelle Laura Johnson,WAS,28.5,54.1,Caprice Dydasco,28.4,61.0,1,0
PASS-20180414NCWAS-117,RAW-20180414NCWAS-562,20180414NCWAS,1,11:37,11:57,Jessica Marie McDonald,NC,79.0,0.0,Caprice Dydasco,85.1,5.7,0,0
PASS-20180414NCWAS-118,RAW-20180414NCWAS-568,20180414NCWAS,1,11:40,12:00,Estelle Laura Johnson,WAS,19.6,53.7,Mallory Diane Pugh,21.8,61.7,1,0
PASS-20180414NCWAS-119,RAW-20180414NCWAS-572,20180414NCWAS,1,11:42,12:02,Mallory Diane Pugh,WAS,22.1,58.3,Andi Maureen Sullivan,22.5,50.1,1,0
PASS-20180414NCWAS-120,RAW-20180414NCWAS-575,20180414NCWAS,1,11:44,12:04,Andi Maureen Sullivan,WAS,22.1,50.0,Whitney Church,10.2,7.1,1,0
PASS-20180414NCWAS-121,RAW-20180414NCWAS-578,20180414NCWAS,1,11:50,12:10,Whitney Church,WAS,10.8,6.9,Taylor Nicole Smith,23.3,1.6,1,0
PASS-20180414NCWAS-122,RAW-20180414NCWAS-580,20180414NCWAS,1,11:55,12:15,Taylor Nicole Smith,WAS,29.6,2.4,Ashley Hatch,47.7,4.9,1,0
PASS-20180414NCWAS-123,RAW-20180414NCWAS-583,20180414NCWAS,1,11:56,12:16,Ashley Hatch,WAS,47.7,4.9,Jaelene Mckenzie Daniels,69.1,0.0,0,0
PASS-20180414NCWAS-124,RAW-20180414NCWAS-584,20180414NCWAS,1,12:17,12:37,Jaelene Mckenzie Daniels,NC,35.9,68.0,Crystal Alyssia Dunn,45.7,63.3,1,0
PASS-20180414NCWAS-125,RAW-20180414NCWAS-592,20180414NCWAS,1,12:21,12:41,Mallory Eubanks,WAS,62.1,1.3,Taylor Nicole Smith,59.5,2.0,1,0
PASS-20180414NCWAS-126,RAW-20180414NCWAS-596,20180414NCWAS,1,12:22,12:42,Taylor Nicole Smith,WAS,59.5,2.0,Joanna Lohman,61.6,4.4,1,0
PASS-20180414NCWAS-127,RAW-20180414NCWAS-599,20180414NCWAS,1,12:23,12:43,Joanna Lohman,WAS,61.7,3.8,Mallory Eubanks,64.0,1.8,1,0
PASS-20180414NCWAS-128,RAW-20180414NCWAS-603,20180414NCWAS,1,12:25,12:45,Taylor Nicole Smith,WAS,59.5,1.8,Jaelene Mckenzie Daniels,60.4,1.8,0,0
PASS-20180414NCWAS-129,RAW-20180414NCWAS-610,20180414NCWAS,1,12:38,12:58,Taylor Nicole Smith,WAS,59.6,0.0,Ashley Hatch,65.4,2.0,1,0
PASS-20180414NCWAS-130,RAW-20180414NCWAS-612,20180414NCWAS,1,12:40,13:00,Ashley Hatch,WAS,65.4,2.0,Taylor Nicole Smith,0.0,0.0,1,0
PASS-20180414NCWAS-131,RAW-20180414NCWAS-624,20180414NCWAS,1,12:47,13:07,Jaelene Mckenzie Daniels,NC,66.1,65.0,Estelle Laura Johnson,85.2,44.3,0,0
PASS-20180414NCWAS-132,RAW-20180414NCWAS-629,20180414NCWAS,1,12:48,13:08,Estelle Laura Johnson,WAS,19.8,23.7,Whitney Church,20.6,14.3,1,0
PASS-20180414NCWAS-133,RAW-20180414NCWAS-633,20180414NCWAS,1,12:52,13:12,Whitney Church,WAS,21.8,14.2,Taylor Nicole Smith,24.2,2.6,1,0
PASS-20180414NCWAS-134,RAW-20180414NCWAS-636,20180414NCWAS,1,12:54,13:14,Taylor Nicole Smith,WAS,24.8,2.4,Whitney Church,18.6,11.5,1,0
PASS-20180414NCWAS-135,RAW-20180414NCWAS-639,20180414NCWAS,1,12:59,13:19,Whitney Church,WAS,23.0,1.6,Abby May Erceg,63.3,6.5,0,0
PASS-20180414NCWAS-136,RAW-20180414NCWAS-644,20180414NCWAS,1,13:01,13:21,Abby May Erceg,NC,41.7,61.5,Denise O'Sullivan,47.9,62.8,1,0
PASS-20180414NCWAS-137,RAW-20180414NCWAS-648,20180414NCWAS,1,13:05,13:25,Denise O'Sullivan,NC,44.3,62.7,McCall RaNae Zerboni,40.2,46.8,1,0
PASS-20180414NCWAS-138,RAW-20180414NCWAS-651,20180414NCWAS,1,13:13,13:33,McCall RaNae Zerboni,NC,36.6,32.1,Merritt Mathias,45.1,4.7,1,0
PASS-20180414NCWAS-139,RAW-20180414NCWAS-653,20180414NCWAS,1,13:16,13:36,Merritt Mathias,NC,56.5,2.7,Caprice Dydasco,78.8,7.4,0,0
PASS-20180414NCWAS-140,RAW-20180414NCWAS-658,20180414NCWAS,1,13:18,13:38,Caprice Dydasco,WAS,26.2,60.6,Merritt Mathias,43.6,68.0,0,0
PASS-20180414NCWAS-141,RAW-20180414NCWAS-660,20180414NCWAS,1,13:26,13:46,Merritt Mathias,NC,61.4,0.0,Abby Dahlkemper,47.5,8.0,1,0
PASS-20180414NCWAS-142,RAW-20180414NCWAS-663,20180414NCWAS,1,13:30,13:50,Abby Dahlkemper,NC,47.8,11.5,Denise O'Sullivan,53.5,29.5,1,0
PASS-20180414NCWAS-143,RAW-20180414NCWAS-665,20180414NCWAS,1,13:34,13:54,Denise O'Sullivan,NC,48.5,24.0,Abby Dahlkemper,40.9,21.9,1,0
PASS-20180414NCWAS-144,RAW-20180414NCWAS-669,20180414NCWAS,1,13:37,13:57,Abby Dahlkemper,NC,41.9,21.8,Crystal Alyssia Dunn,70.9,28.7,1,0
PASS-20180414NCWAS-145,RAW-20180414NCWAS-673,20180414NCWAS,1,13:39,13:59,Crystal Alyssia Dunn,NC,70.9,28.7,Whitney Church,75.8,35.9,0,0
PASS-20180414NCWAS-146,RAW-20180414NCWAS-680,20180414NCWAS,1,13:41,14:01,McCall RaNae Zerboni,NC,68.9,43.0,Jessica Marie McDonald,91.4,24.9,1,0
